id,reviewable_object,date_created,status,title,content,rate,valorization,likes,dislikes,reviewer_id,buying_date,relevance,forbidden_words,attributes,media,reactions,attributes_variation,secondary_key,routing_key,order_id,catalog_listing,condition,document_version,item_status,bucket
1391476805,"{'id': 'MLB3901464226', 'type': 'product'}",2024-08-08T11:00:56Z,published,Excelente,"Maravilhoso, eu ameiii.",5,0,0,0,0,2024-07-26T22:06:52Z,3,0,,"[{'id': '915569-MLA78264746999_082024', 'status': 'published', 'type': 'photo', 'alt': 'image.jpg', 'variations': [{'size': '900x1200', 'url': 'https://http2.mlstatic.com/D_NQ_NP_915569-MLA78264746999_082024-F.jpg'}, {'size': '375x501', 'url': 'https://http2.mlstatic.com/D_NQ_NP_915569-MLA78264746999_082024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-P.jpg'}, {'size': '171x228', 'url': 'https://http2.mlstatic.com/D_NQ_NP_915569-MLA78264746999_082024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_915569-MLA78264746999_082024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000008875309522,True,new,2.4-up-migrated,active,1
1385688775,"{'id': 'MLB3901464226', 'type': 'product'}",2024-08-06T02:05:09Z,published,Excelente,Lindo.,5,0,0,0,0,2024-07-19T23:19:48Z,1,0,,"[{'id': '939315-MLA77978443858_082024', 'status': 'published', 'type': 'photo', 'alt': 'melifile85372167087658806.jpg', 'variations': [{'size': '675x1200', 'url': 'https://http2.mlstatic.com/D_NQ_NP_939315-MLA77978443858_082024-F.jpg'}, {'size': '282x501', 'url': 'https://http2.mlstatic.com/D_NQ_NP_939315-MLA77978443858_082024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-P.jpg'}, {'size': '129x228', 'url': 'https://http2.mlstatic.com/D_NQ_NP_939315-MLA77978443858_082024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_939315-MLA77978443858_082024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000008819933738,True,new,2.4-up-migrated,active,1
1385246569,"{'id': 'MLB3901464226', 'type': 'product'}",2024-08-05T23:12:38Z,published,Excelente,,5,0,0,0,0,2024-06-30T11:32:40Z,0,0,,"[{'id': '831421-MLA78200994633_082024', 'status': 'published', 'type': 'photo', 'alt': 'melifile1988457273894859226.jpg', 'variations': [{'size': '900x1200', 'url': 'https://http2.mlstatic.com/D_NQ_NP_831421-MLA78200994633_082024-F.jpg'}, {'size': '375x501', 'url': 'https://http2.mlstatic.com/D_NQ_NP_831421-MLA78200994633_082024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-P.jpg'}, {'size': '171x228', 'url': 'https://http2.mlstatic.com/D_NQ_NP_831421-MLA78200994633_082024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_831421-MLA78200994633_082024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000008648098980,True,new,2.4-up-migrated,active,1
1382196787,"{'id': 'MLB3901464226', 'type': 'product'}",2024-08-04T16:56:41Z,published,Excelente,Muito bom.,5,0,0,0,0,2024-07-06T23:55:32Z,2,0,,"[{'id': '896750-MLA78174834607_082024', 'status': 'published', 'type': 'photo', 'alt': 'image.jpg', 'variations': [{'size': '1200x900', 'url': 'https://http2.mlstatic.com/D_NQ_NP_896750-MLA78174834607_082024-F.jpg'}, {'size': '501x375', 'url': 'https://http2.mlstatic.com/D_NQ_NP_896750-MLA78174834607_082024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-P.jpg'}, {'size': '228x171', 'url': 'https://http2.mlstatic.com/D_NQ_NP_896750-MLA78174834607_082024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_896750-MLA78174834607_082024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000008706812194,True,new,2.4-up-migrated,active,1
1377401299,"{'id': 'MLB3901464226', 'type': 'product'}",2024-08-02T03:08:23Z,published,Excelente,"Maravilhoso, super qualidade ,super confortável,além de lindo,eu amei 😍,super índico.",5,0,0,0,0,2024-07-20T12:33:00Z,12,0,,"[{'id': '697261-MLA78126740649_082024', 'status': 'published', 'type': 'photo', 'alt': 'melifile7334400444109351479.jpg', 'variations': [{'size': '675x1200', 'url': 'https://http2.mlstatic.com/D_NQ_NP_697261-MLA78126740649_082024-F.jpg'}, {'size': '282x500', 'url': 'https://http2.mlstatic.com/D_NQ_NP_697261-MLA78126740649_082024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-P.jpg'}, {'size': '129x228', 'url': 'https://http2.mlstatic.com/D_NQ_NP_697261-MLA78126740649_082024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_697261-MLA78126740649_082024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000008822447438,True,new,2.4-up-migrated,active,1
1371285707,"{'id': 'MLB3901464226', 'type': 'product'}",2024-07-30T19:47:17Z,published,Excelente,Amei nota 1000.,5,0,0,0,0,2024-07-19T20:57:46Z,3,0,,"[{'id': '960957-MLA78067708031_072024', 'status': 'published', 'type': 'photo', 'alt': 'melifile1598329884509930270.jpg', 'variations': [{'size': '900x1200', 'url': 'https://http2.mlstatic.com/D_NQ_NP_960957-MLA78067708031_072024-F.jpg'}, {'size': '375x501', 'url': 'https://http2.mlstatic.com/D_NQ_NP_960957-MLA78067708031_072024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-P.jpg'}, {'size': '171x228', 'url': 'https://http2.mlstatic.com/D_NQ_NP_960957-MLA78067708031_072024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_960957-MLA78067708031_072024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000008818895488,True,new,2.4-up-migrated,active,1
1358181133,"{'id': 'MLB3901464226', 'type': 'product'}",2024-07-24T22:10:06Z,published,Excelente,"Amo meu sofá! achei um excelente custo benefício, de vdd. Macio, confortável. Minha mãe (na foto) é muito baixinha então ela não alcança o encosto. Mas pra mim, q tenho 1,67, fica perfeito. Consigo deitar mas os pés ficam de fora. E quando puxo o assento pra frente ele não é tão grande quanto outras pessoas podem achar q será. Pós pés tbm ficam de fora. Mas isso não me incomoda.",5,0,0,0,0,2024-01-31T17:58:39Z,72,0,,"[{'id': '765984-MLA77711194064_072024', 'status': 'published', 'type': 'photo', 'alt': 'melifile183364451876008615.jpg', 'variations': [{'size': '1200x1200', 'url': 'https://http2.mlstatic.com/D_NQ_NP_765984-MLA77711194064_072024-F.jpg'}, {'size': '501x501', 'url': 'https://http2.mlstatic.com/D_NQ_NP_765984-MLA77711194064_072024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-P.jpg'}, {'size': '228x228', 'url': 'https://http2.mlstatic.com/D_NQ_NP_765984-MLA77711194064_072024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_765984-MLA77711194064_072024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000007502658000,True,new,2.4-up-migrated,active,1
1357487275,"{'id': 'MLB3901464226', 'type': 'product'}",2024-07-24T18:13:23Z,published,Excelente,Gostei do sofá bom de qualidade e barato e é bem grande ! aprovado.,5,0,0,0,0,2024-07-17T14:37:04Z,13,0,,"[{'id': '810821-MLA77926959367_072024', 'status': 'published', 'type': 'photo', 'alt': 'IMG_2912.jpeg', 'variations': [{'size': '900x1200', 'url': 'https://http2.mlstatic.com/D_NQ_NP_810821-MLA77926959367_072024-F.jpg'}, {'size': '375x501', 'url': 'https://http2.mlstatic.com/D_NQ_NP_810821-MLA77926959367_072024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-P.jpg'}, {'size': '171x228', 'url': 'https://http2.mlstatic.com/D_NQ_NP_810821-MLA77926959367_072024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_810821-MLA77926959367_072024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000008797248880,True,new,2.4-up-migrated,active,1
1357020889,"{'id': 'MLB3901464226', 'type': 'product'}",2024-07-24T15:33:27Z,published,Excelente,Valeu apena comprar. Satisfeita.,5,0,0,0,0,2024-07-06T20:55:29Z,4,0,,"[{'id': '610360-MLA77703314570_072024', 'status': 'published', 'type': 'photo', 'alt': 'melifile7218627614797286560.jpg', 'variations': [{'size': '1200x900', 'url': 'https://http2.mlstatic.com/D_NQ_NP_610360-MLA77703314570_072024-F.jpg'}, {'size': '501x375', 'url': 'https://http2.mlstatic.com/D_NQ_NP_610360-MLA77703314570_072024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-P.jpg'}, {'size': '228x171', 'url': 'https://http2.mlstatic.com/D_NQ_NP_610360-MLA77703314570_072024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_610360-MLA77703314570_072024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000008705552504,True,new,2.4-up-migrated,active,1
1347752603,"{'id': 'MLB3901464226', 'type': 'product'}",2024-07-20T21:31:59Z,published,Excelente,"A qualidade dele é boa, porém o acabamento deixou a desejar.",5,0,0,0,0,2024-07-12T13:34:02Z,11,0,,"[{'id': '781547-MLA77843765611_072024', 'status': 'published', 'type': 'photo', 'alt': '8E4C1B90-A938-45D0-8690-286F1F038EC9.jpeg', 'variations': [{'size': '1200x675', 'url': 'https://http2.mlstatic.com/D_NQ_NP_781547-MLA77843765611_072024-F.jpg'}, {'size': '501x282', 'url': 'https://http2.mlstatic.com/D_NQ_NP_781547-MLA77843765611_072024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-P.jpg'}, {'size': '228x129', 'url': 'https://http2.mlstatic.com/D_NQ_NP_781547-MLA77843765611_072024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_781547-MLA77843765611_072024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000008755396812,True,new,2.4-up-migrated,active,1
1349433178,"{'id': 'MLB3901464226', 'type': 'product'}",2024-07-19T19:28:13Z,published,Excelente,"Amei o produto,recomendaddissimo lindo.",5,0,0,0,0,2024-06-29T12:40:04Z,5,0,,"[{'id': '875451-MLA77604239778_072024', 'status': 'published', 'type': 'photo', 'alt': 'melifile3562365821161856811.jpg', 'variations': [{'size': '900x1200', 'url': 'https://http2.mlstatic.com/D_NQ_NP_875451-MLA77604239778_072024-F.jpg'}, {'size': '375x501', 'url': 'https://http2.mlstatic.com/D_NQ_NP_875451-MLA77604239778_072024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-P.jpg'}, {'size': '171x228', 'url': 'https://http2.mlstatic.com/D_NQ_NP_875451-MLA77604239778_072024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_875451-MLA77604239778_072024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000008642095752,True,new,2.4-up-migrated,active,1
